DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
05/03/2018,11:25,BROOKLYN,11209,40.619133,-74.03509,"(40.619133, -74.03509)",,,213       93 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893122,PASSENGER VEHICLE,,,,
05/03/2018,11:24,,,40.840145,-73.932526,"(40.840145, -73.932526)",HARLEM RIVER DRIVE RAMP         ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3894097,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,11:20,QUEENS,11369,40.76494,-73.865486,"(40.76494, -73.865486)",,,105-04    27 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3894162,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,11:20,MANHATTAN,10038,40.707912,-74.00014,"(40.707912, -74.00014)",SOUTH STREET                    ,DOVER STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3894743,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/03/2018,11:19,,,40.655834,-73.98123,"(40.655834, -73.98123)",10 AVENUE                       ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3893603,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:15,,,40.826275,-73.85971,"(40.826275, -73.85971)",WHITE PLAINS ROAD               ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893670,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,11:15,,,40.65753,-73.89797,"(40.65753, -73.89797)",LINDEN BOULEVARD                ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3911283,Pick-up Truck,Sedan,,,
05/03/2018,11:15,,,40.738987,-73.81322,"(40.738987, -73.81322)",155 STREET                      ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3892934,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:15,BROOKLYN,11210,40.619816,-73.943596,"(40.619816, -73.943596)",AVENUE M                        ,EAST 32 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3896049,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
05/03/2018,11:15,BROOKLYN,11204,40.622334,-73.98341,"(40.622334, -73.98341)",,,5706      19 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3894824,PASSENGER VEHICLE,,,,
05/03/2018,11:14,,,40.704422,-73.99491,"(40.704422, -73.99491)",BROOKLYN BRIDGE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3897999,Sedan,Sedan,,,
05/03/2018,11:07,BRONX,10461,40.85106,-73.84969,"(40.85106, -73.84969)",HERING AVENUE                   ,MORRIS PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,,,,3894540,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,11:05,,,40.700733,-73.98974,"(40.700733, -73.98974)",PROSPECT STREET                 ,,,2,0,1,0,0,0,1,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,3892965,Station Wagon/Sport Utility Vehicle,Motorcycle,,,
05/03/2018,11:05,,,40.78806,-73.9561,"(40.78806, -73.9561)",,,101       WEST DRIVE                    ,1,0,0,0,1,0,0,0,Driver Inexperience,,,,,3893460,BICYCLE,,,,
05/03/2018,11:04,MANHATTAN,10012,40.72178,-73.9976,"(40.72178, -73.9976)",,,212       LAFAYETTE STREET              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893312,PICK-UP TRUCK,VN,,,
05/03/2018,11:02,BRONX,10457,40.846863,-73.90142,"(40.846863, -73.90142)",WEBSTER AVENUE                  ,EAST 176 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3893308,PASSENGER VEHICLE,CONV,,,
05/03/2018,11:00,MANHATTAN,10036,40.756714,-73.988556,"(40.756714, -73.988556)",,,259       WEST 42 STREET                ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3894655,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,11:00,QUEENS,11378,40.724693,-73.908775,"(40.724693, -73.908775)",59 STREET                       ,56 ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3894192,PASSENGER VEHICLE,,,,
05/03/2018,11:00,QUEENS,11375,40.722977,-73.84189,"(40.722977, -73.84189)",70 ROAD                         ,110 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893253,PASSENGER VEHICLE,,,,
05/03/2018,11:00,QUEENS,11366,40.727596,-73.786125,"(40.727596, -73.786125)",,,182-01    UNION TURNPIKE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3895097,PICK-UP TRUCK,PASSENGER VEHICLE,,,
05/03/2018,11:00,BRONX,10468,40.862778,-73.906166,"(40.862778, -73.906166)",WEST FORDHAM ROAD               ,ANDREWS AVENUE,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3893454,SPORT UTILITY / STATION WAGON,TAXI,,,
05/03/2018,11:00,BRONX,10451,40.82654,-73.91532,"(40.82654, -73.91532)",EAST 163 STREET                 ,TELLER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893640,PK,PASSENGER VEHICLE,,,
05/03/2018,10:59,,,40.71852,-73.90832,"(40.71852, -73.90832)",FLUSHING AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893621,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,10:55,,,40.631157,-74.14692,"(40.631157, -74.14692)",MORNINGSTAR ROAD                ,WALKER STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3893553,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,10:50,,,40.759983,-73.964806,"(40.759983, -73.964806)",EAST 58 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893526,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,10:50,,,40.743782,-73.97352,"(40.743782, -73.97352)",EAST 34 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893449,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,10:50,BRONX,10467,40.87144,-73.867165,"(40.87144, -73.867165)",WHITE PLAINS ROAD               ,BURKE AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3895046,TK,SPORT UTILITY / STATION WAGON,,,
05/03/2018,10:50,BRONX,10467,40.861336,-73.866806,"(40.861336, -73.866806)",WARING AVENUE                   ,BOSTON ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3894530,PASSENGER VEHICLE,DS,,,
05/03/2018,10:48,MANHATTAN,10065,40.76541,-73.96798,"(40.76541, -73.96798)",PARK AVENUE                     ,EAST 63 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3892984,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,10:45,STATEN ISLAND,10304,40.607777,-74.083664,"(40.607777, -74.083664)",WESER AVENUE                    ,PIERCE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3894799,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,10:45,MANHATTAN,10018,40.757694,-74.000595,"(40.757694, -74.000595)",WEST 37 STREET                  ,11 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3894010,TAXI,TR,,,
05/03/2018,10:40,,,40.738907,-73.81134,"(40.738907, -73.81134)",157 STREET                      ,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893137,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,10:40,MANHATTAN,10031,40.82604,-73.94359,"(40.82604, -73.94359)",,,400       WEST 148 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3894468,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,10:40,BROOKLYN,11222,40.723915,-73.94424,"(40.723915, -73.94424)",,,91        RUSSELL STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3893559,SPORT UTILITY / STATION WAGON,TAXI,,,
05/03/2018,10:39,QUEENS,11691,0,0,"(0.0, 0.0)",,,14-80     BEACH CHANNEL DRIVE           ,0,0,0,0,0,0,0,0,Unspecified,,,,,3892926,PASSENGER VEHICLE,,,,
05/03/2018,10:34,MANHATTAN,10035,40.804066,-73.93267,"(40.804066, -73.93267)",EAST 127 STREET                 ,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893278,SPORT UTILITY / STATION WAGON,TAXI,,,
05/03/2018,10:34,BROOKLYN,11232,40.655273,-74.0105,"(40.655273, -74.0105)",2 AVENUE                        ,39 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893041,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,10:30,,,40.814075,-73.79548,"(40.814075, -73.79548)",THROGS NECK BRIDGE              ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3894805,PK,TK,,,
05/03/2018,10:30,BROOKLYN,11228,40.613834,-74.00891,"(40.613834, -74.00891)",,,1444      83 STREET                     ,1,0,0,0,0,0,1,0,Pavement Defective,Unspecified,Unspecified,,,3892945,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
05/03/2018,10:30,,,40.81094,-73.94318,"(40.81094, -73.94318)",LENOX AVENUE                    ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893256,PASSENGER VEHICLE,TK,,,
05/03/2018,10:30,BROOKLYN,11237,40.70625,-73.927986,"(40.70625, -73.927986)",,,126       GRATTAN STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893017,MS,,,,
05/03/2018,10:30,BROOKLYN,11223,40.6048,-73.966805,"(40.6048, -73.966805)",OCEAN PARKWAY                   ,AVENUE R,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893001,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,10:30,BROOKLYN,11222,40.730495,-73.95878,"(40.730495, -73.95878)",,,59        KENT STREET                   ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893562,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,10:30,BROOKLYN,11214,,,,BAY PARKWAY                     ,CROPSEY AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893115,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,10:30,BRONX,10470,40.900486,-73.85623,"(40.900486, -73.85623)",,,4461      CARPENTER AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3895223,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,10:26,,,40.806828,-73.93432,"(40.806828, -73.93432)",THIRD AVE BRIDGE                ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3893837,SPORT UTILITY / STATION WAGON,CM,,,
05/03/2018,10:25,,,40.804066,-73.93117,"(40.804066, -73.93117)",HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3893941,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,10:25,BROOKLYN,11207,40.68789,-73.90724,"(40.68789, -73.90724)",COOPER STREET                   ,CENTRAL AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3893279,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
05/03/2018,10:21,STATEN ISLAND,10301,40.637978,-74.07752,"(40.637978, -74.07752)",,,53        VICTORY BOULEVARD             ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893636,PASSENGER VEHICLE,BICYCLE,,,
05/03/2018,10:21,BROOKLYN,11207,,,,georgia avenue                  ,atlantic avenue,,0,0,0,0,0,0,0,0,Unspecified,,,,,3892967,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,10:20,,,40.711823,-73.83612,"(40.711823, -73.83612)",UNION TURNPIKE                  ,PARK LANE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3893488,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/03/2018,10:20,,,40.713444,-73.99854,"(40.713444, -73.99854)",PARK ROW                        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893497,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,10:20,BROOKLYN,11232,40.645386,-73.99569,"(40.645386, -73.99569)",9 AVENUE                        ,40 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3894903,SPORT UTILITY / STATION WAGON,BU,,,
05/03/2018,10:19,,,40.845078,-73.91111,"(40.845078, -73.91111)",CROSS BRONX EXPY                ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3893641,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,10:15,,,40.55436,-74.151695,"(40.55436, -74.151695)",GIFFORDS LANE                   ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,,,,,3893152,LL,,,,
05/03/2018,10:15,,,,,,BAY PARKWAY                     ,SHORE PARKWAY,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3892953,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,10:15,BROOKLYN,11210,40.636086,-73.95091,"(40.636086, -73.95091)",FLATBUSH AVENUE                 ,FARRAGUT ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893909,BU,PICK-UP TRUCK,,,
05/03/2018,10:15,BROOKLYN,11210,40.636086,-73.95091,"(40.636086, -73.95091)",FARRAGUT ROAD                   ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3895180,BU,SPORT UTILITY / STATION WAGON,,,
05/03/2018,10:15,BROOKLYN,11201,40.695015,-73.98876,"(40.695015, -73.98876)",ADAMS STREET                    ,JOHNSON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3893039,TK,PASSENGER VEHICLE,,,
05/03/2018,10:10,BROOKLYN,11212,40.657524,-73.923904,"(40.657524, -73.923904)",,,315       EAST 91 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893804,PASSENGER VEHICLE,,,,
05/03/2018,10:08,BROOKLYN,11233,40.675556,-73.90817,"(40.675556, -73.90817)",,,1848      EASTERN PARKWAY               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893085,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,10:02,,,40.694065,-73.85106,"(40.694065, -73.85106)",JAMAICA AVENUE                  ,94 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Turning Improperly,,,,3893524,SPORT UTILITY / STATION WAGON,MS,,,
05/03/2018,10:00,QUEENS,11372,40.75276,-73.87539,"(40.75276, -73.87539)",92 STREET                       ,35 AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3893600,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,10:00,,,40.731182,-73.871605,"(40.731182, -73.871605)",WOODHAVEN BOULEVARD             ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3893459,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,10:00,,,40.688786,-73.98358,"(40.688786, -73.98358)",LIVINGSTON STREET               ,,,0,0,0,0,0,0,0,0,Driverless/Runaway Vehicle,Unspecified,,,,3892963,TK,PASSENGER VEHICLE,,,
05/03/2018,10:00,,,,,,BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893525,SPORT UTILITY / STATION WAGON,TAXI,,,
05/03/2018,10:00,QUEENS,11433,40.698208,-73.79037,"(40.698208, -73.79037)",,,107-36    164 PLACE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893174,SPORT UTILITY / STATION WAGON,,,,
05/03/2018,10:00,QUEENS,11375,40.721676,-73.835976,"(40.721676, -73.835976)",GRAND CENTRAL PARKWAY           ,72 ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893462,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,10:00,MANHATTAN,10001,40.751183,-73.989,"(40.751183, -73.989)",,,155       WEST 35 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893337,Motorcycle,Taxi,,,
05/03/2018,10:00,BROOKLYN,11223,40.59616,-73.98517,"(40.59616, -73.98517)",,,2080      STILLWELL AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3893925,CONV,PASSENGER VEHICLE,,,
05/03/2018,10:00,BROOKLYN,11212,40.667152,-73.9169,"(40.667152, -73.9169)",,,565       SARATOGA AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893084,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,10:00,BROOKLYN,11211,40.71612,-73.936035,"(40.71612, -73.936035)",,,350       MORGAN AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3893939,PASSENGER VEHICLE,,,,
05/03/2018,10:00,BRONX,10474,40.816864,-73.882744,"(40.816864, -73.882744)",,,772       EDGEWATER ROAD                ,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,3893470,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
05/03/2018,0:59,,,40.770256,-73.91586,"(40.770256, -73.91586)",33 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3892211,PASSENGER VEHICLE,,,,
05/03/2018,0:50,,,40.86469,-73.830536,"(40.86469, -73.830536)",NEW ENGLAND THRUWAY             ,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Driver Inattention/Distraction,,,,3892898,CONV,PASSENGER VEHICLE,,,
05/03/2018,0:50,QUEENS,11367,40.71945,-73.8177,"(40.71945, -73.8177)",,,144-01    78 ROAD                       ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3892873,PICK-UP TRUCK,PASSENGER VEHICLE,,,
05/03/2018,0:50,BRONX,10465,40.824245,-73.82569,"(40.824245, -73.82569)",,,2794      RANDALL AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3898853,Tractor Truck Diesel,Sedan,,,
05/03/2018,0:45,,,,,,RICHMOND ROAD                   ,DONGAN HILL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893565,PASSENGER VEHICLE,BU,,,
05/03/2018,0:40,,,40.79522,-73.921524,"(40.79522, -73.921524)",TRIBOROUGH BRIDGE               ,,,3,0,0,0,0,0,3,0,Steering Failure,Unspecified,,,,3892983,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
05/03/2018,0:35,,,40.772415,-73.97874,"(40.772415, -73.97874)",TRANSVERSE ROAD NUMBER ONE      ,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893421,SPORT UTILITY / STATION WAGON,TAXI,,,
05/03/2018,0:30,,,40.755363,-73.88723,"(40.755363, -73.88723)",80 STREET                       ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3898505,Sedan,Sedan,,,
05/03/2018,0:30,MANHATTAN,10018,40.750828,-73.98777,"(40.750828, -73.98777)",,,1333      BROADWAY                      ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3895091,SPORT UTILITY / STATION WAGON,GG,,,
05/03/2018,0:22,,,40.716454,-74.01306,"(40.716454, -74.01306)",WEST STREET                     ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3892733,PASSENGER VEHICLE,TK,,,
05/03/2018,6:00,QUEENS,11434,40.657875,-73.77051,"(40.657875, -73.77051)",ROCKAWAY BOULEVARD              ,175 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3892445,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,6:00,BRONX,10460,40.83539,-73.887825,"(40.83539, -73.887825)",EAST 173 STREET                 ,HOE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3894215,PASSENGER VEHICLE,,,,
05/03/2018,5:50,,,40.804066,-73.93117,"(40.804066, -73.93117)",HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3893513,PASSENGER VEHICLE,PICK-UP TRUCK,,,
05/03/2018,5:49,BROOKLYN,11206,40.702194,-73.94446,"(40.702194, -73.94446)",,,666       BROADWAY                      ,1,0,0,0,1,0,0,0,Alcohol Involvement,Alcohol Involvement,,,,3893006,PASSENGER VEHICLE,BICYCLE,,,
05/03/2018,5:44,,,40.769333,-73.912445,"(40.769333, -73.912445)",GRAND CENTRAL PKWY              ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3892455,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
05/03/2018,5:40,,,40.58489,-73.92885,"(40.58489, -73.92885)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3893820,PASSENGER VEHICLE,,,,
05/03/2018,5:40,,,40.648853,-74.01352,"(40.648853, -74.01352)",3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3893534,RF,PASSENGER VEHICLE,,,
05/03/2018,5:30,BROOKLYN,11211,40.711037,-73.96059,"(40.711037, -73.96059)",SOUTH 4 STREET                  ,SOUTH 5 PLACE,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,3892960,PASSENGER VEHICLE,BICYCLE,,,
05/03/2018,5:30,QUEENS,11101,40.745235,-73.937706,"(40.745235, -73.937706)",THOMSON AVENUE                  ,SKILLMAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3894040,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
05/03/2018,5:21,QUEENS,11411,40.690914,-73.72819,"(40.690914, -73.72819)",LINDEN BOULEVARD                ,234 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3892444,PASSENGER VEHICLE,,,,
05/03/2018,5:10,,,,,,VAN DAM STREET                  ,BORDEN AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3894041,PASSENGER VEHICLE,LL,,,
05/03/2018,5:00,QUEENS,11422,40.657406,-73.74507,"(40.657406, -73.74507)",BROOKVILLE BOULEVARD            ,147 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3892449,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,4:55,QUEENS,11412,40.704456,-73.763336,"(40.704456, -73.763336)",,,109-33    194 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3893176,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
05/03/2018,4:50,QUEENS,11418,40.699696,-73.82126,"(40.699696, -73.82126)",130 STREET                      ,89 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Following Too Closely,,,,3892912,TAXI,SPORT UTILITY / STATION WAGON,,,
05/03/2018,4:40,,,40.640945,-73.94852,"(40.640945, -73.94852)",NOSTRAND AVENUE                 ,,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,Unspecified,,,3893500,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
05/03/2018,4:30,QUEENS,11377,40.753708,-73.90299,"(40.753708, -73.90299)",NORTHERN BOULEVARD              ,58 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3894042,PASSENGER VEHICLE,,,,
05/03/2018,4:30,BROOKLYN,11211,40.717197,-73.93823,"(40.717197, -73.93823)",,,30        DEBEVOISE AVENUE              ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3893560,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/03/2018,4:05,MANHATTAN,10014,40.728603,-74.005325,"(40.728603, -74.005325)",WEST HOUSTON STREET             ,VARICK STREET,,1,0,0,0,1,0,0,0,Unspecified,,,,,3899966,Van,Bike,,,
05/03/2018,4:00,,,40.67628,-73.892166,"(40.67628, -73.892166)",MILLER AVENUE                   ,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3892212,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
05/03/2018,2:47,,,40.745235,-73.937706,"(40.745235, -73.937706)",THOMSON AVENUE                  ,,,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3894039,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/03/2018,2:45,QUEENS,11101,40.744667,-73.931694,"(40.744667, -73.931694)",QUEENS BOULEVARD                ,33 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unsafe Lane Changing,,,,3913904,Station Wagon/Sport Utility Vehicle,Sedan,,,
05/03/2018,2:44,QUEENS,11368,40.742245,-73.86514,"(40.742245, -73.86514)",50 AVENUE                       ,97 PLACE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,3893456,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,PASSENGER VEHICLE,,
05/03/2018,2:10,BROOKLYN,11218,40.631275,-73.97832,"(40.631275, -73.97832)",DAHILL ROAD                     ,44 STREET,,2,0,0,0,1,0,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,,,3893464,PASSENGER VEHICLE,BICYCLE,SPORT UTILITY / STATION WAGON,,
05/03/2018,2:00,,,40.697926,-73.84067,"(40.697926, -73.84067)",86 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3893716,PASSENGER VEHICLE,,,,
